"mention_id","mention_title","mention_text","mention_url","mention_creationdate","mention_sentiment","mention_deleted","source_url","author_nick","author_name","author_url","author_type","author_additiondate","author_modificationdate","author_readers","author_excluded","author_image","mention_image"
"http://vk.com/wall-86692946_289","💕Не знаете что подарить и чем бы удивить человека, которому дарили казалось бы всё?💕 👑Такой тортик из любимого шокола","??Не знаете что подарить и чем бы удивить человека, которому дарили казалось бы всё??? ??Такой тортик из любимого шоколада и воздушных <b>рафаэлло</b> будет самым лучшим подарком?? ??Мы знаем, как донести Ваши чувства?? http://cs621430.vk.me/v621430295/c569/F5sIC6UhXEc.jpg http://cs621430.vk.me/v621430295/c4e3/Ckym4G0JXYo.jpg http://cs621430.vk.me/v621430295/c4dc/3KeRK8UH9H0.jpg","http://vk.com/wall-86692946_289","2015-03-15T15:49:01","1","0","vk.com","КИНДЕР-ПОДАРКИ ДЗЕРЖИНСК","Не знаете, что подарить на день рождения или другой праздник?! Мы - ваш выход из ситуации!
Подарочные наборы ""Киндер-Сюрприз"" спасут Вас!
Наши достоинства:
Роскошное оформление!
Гибкие и привлекательные цены!
Возможность выбора набора/корзинки, исходя из ваших финансов!
Возможность изготовление букетов и тортов из продукции Киндер!","http://vk.com/club86692946","2","2015-02-10T00:07:05.8030000","2015-05-20T20:35:18.5470000","1030","0",NA,NA
"http://twitter.com/insectcockroach/statuses/607192729731387394","","RT @hutsi_hutsi: Стоит только положить рафаэлку в рот и тут ты понимаешь, что такое оргазм","http://twitter.com/insectcockroach/statuses/607192729731387394","2015-06-06T17:30:02","0","0","twitter.com","insectcockroach","insectcockroach","http://twitter.com/insectcockroach","2","2015-06-09T15:52:51.4800000","2015-06-09T15:52:51.4800000","-1","0","https://avatars.yandex.net/get-profile-avatar/feed.1020997372/normal",NA
"http://twitter.com/JeraldBaker3/statuses/583404795744153601","RT @AddisonBartley1: с маслинами http://t.co/BALHIIQbO1 #с <b>рафаэлло</b>","RT @AddisonBartley1: с маслинами http://t.co/BALHIIQbO1 #с <b>рафаэлло</b>","http://twitter.com/JeraldBaker3/statuses/583404795744153601","2015-04-02T02:05:17","0","1","twitter.com","JeraldBaker","jeraldbaker3","http://twitter.com/JeraldBaker3","2","2014-10-31T04:46:56.9730000","2015-06-17T06:40:51.6670000","1496","0","https://avatars.yandex.net/get-profile-avatar/feed.1009711351/normal",NA
"http://twitter.com/milka0666/statuses/607197933990199296","","RT @hutsi_hutsi: Стоит только положить рафаэлку в рот и тут ты понимаешь, что такое оргазм","http://twitter.com/milka0666/statuses/607197933990199296","2015-06-06T17:50:43","0","0","twitter.com","Шурик","milka0666","http://twitter.com/milka0666","2","2014-11-13T19:56:00.7700000","2015-06-25T00:38:47.0500000","93","0","https://avatars.yandex.net/get-profile-avatar/feed.1010343939/normal",NA
"http://vk.com/wall22820592_6074","Была бы жизнь как в рекламе: порошки все отстирывают, бабы ведутся на аксэффект, от сникерса плющит как от наркоты, бале","Была бы жизнь как в рекламе: порошки все отстирывают, бабы ведутся на аксэффект, от сникерса плющит как от наркоты, балерины жрут <b>рафаэлло</b>, все друг друга любят.","http://vk.com/wall22820592_6074","2015-03-11T00:38:20","1","0","vk.com","Зина Бондарь","Зина Бондарь","http://vk.com/id22820592","2","2014-03-04T15:11:27.5200000","2015-06-04T22:56:03.0630000","208","0",NA,NA
"https://instagram.com/p/zfqztftJYI/","Опубликовано в Instagram","Омномном! Слопала 4 сладчайшие маракуйи, пью синий чай, после завтра сварю Том Ям, начинаю укреплять иммунитет спирулиной, вспоминаю вкус макадамии, кокосовая стружка для сыроедческих <b>рафаэлло</b>.. Моё полезное гастрономическое счастье! Спасибо @marikkkarar за бесценные дары Тайланда!","https://instagram.com/p/zfqztftJYI","2015-02-24T21:58:38","1","0","instagram.com","Lizaveta Sapazhkova","Travel+adventure girl ✈️ Decorator 🎀 Yoga 🙏 Vegetarian 🍒 Personal development 📖 Diving 🐠 Extreme sports 🏂 Life with love and satisfaction❤️","http://instagram.com/lizaveta_sapazhkova","2","2014-10-09T11:59:14.1800000","2015-06-01T00:27:35.4470000","734","0",NA,NA
"https://plus.google.com/105996289711791818150/posts/G6vWpVvRG8o","<b>Рафаэлки</b> 200 г вафель с белой белой начинкой' 1 банка сгущенки' орехи' кокосовая стружка. Вафли натереть...","Рафаэлки200 г вафель с белой белой начинкой' 1 банка сгущенки' орехи' кокосовая стружка.Вафли натереть на терке' соединить 2 ст.л.сгущенки.перемешать' сформировать шарики' положив внутрь небольшой орех.обмакнуть заготовку в сгущенку посыпать кокосовой стружкой.поставить холодильник.очень сладкие.?","https://plus.google.com/105996289711791818150/posts/G6vWpVvRG8o","2015-05-17T09:13:45.4440000","0","0","plus.google.com","hayat aşk","","https://plus.google.com/105996289711791818150","2","2015-03-20T12:06:58.0870000","2015-03-20T12:06:58.0870000","-1","0",NA,NA
"http://twitter.com/arslimer81/statuses/608665228109320192","","почему конфеты ""<b>Рафаэлло</b>"" называются именно так,если вместо тысячи слов люди обычно говорят пи*дец??","http://twitter.com/arslimer81/statuses/608665228109320192","2015-06-10T19:01:13","1","0","twitter.com","arslimer81","","http://twitter.com/arslimer81","2","2014-02-21T20:11:48.1030000","2015-06-26T04:38:38.9500000","185","0","https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png",NA
"http://twitter.com/nastya_alx_/statuses/574978938096738305","Мама принесла еще <b>рафаэло</b>, я😡😣😲😱😩😨😍😍😍😍😍😍😍😍","Мама принесла еще <b>рафаэло</b>, я????????????????????????????","http://twitter.com/nastya_alx_/statuses/574978938096738305","2015-03-09T20:03:56","0","0","twitter.com","N▲$ⓣ¥△","ада нет, делай, что хочешь","http://twitter.com/nastya_alx_","2","2014-12-26T20:28:33.9400000","2015-05-21T17:17:36.2300000","113","0",NA,NA
"http://twitter.com/BlazeApril/statuses/566217561327828992","<b>Рафаэлло</b> - много, быстро и дешево | Rafaello sweets - nothing special, just pour,","<b>Рафаэлло</b> - много, быстро и дешево | Rafaello sweets - nothing special, just pour,","http://twitter.com/BlazeApril/statuses/566217561327828992","2015-02-13T15:49:25.7818853","1","0","twitter.com","BlazeApril","blazeapril","http://twitter.com/BlazeApril","2","2015-01-16T23:57:25.7900000","2015-07-01T18:33:32.6670000","109","0",NA,NA
"http://twitter.com/CanfieldHinton/statuses/578482278789222401","Сыроедческие «<b>Рафаэлло</b>»","Сыроедческие «<b>Рафаэлло</b>»","http://twitter.com/CanfieldHinton/statuses/578482278789222401","2015-03-19T12:04:57","0","0","twitter.com","CanfieldHinton","","http://twitter.com/CanfieldHinton","2","2014-12-01T16:58:55.1570000","2015-06-04T18:52:46.4970000","14","1",NA,NA
"http://vk.com/wall-44781847_21170641","Большинство девушек эти <b>рафаэлки</b> терпеть не могут. Вот если бы фереро роше,киндер шоколад или нутеллу😍 причем все это ","Большинство девушек эти <b>рафаэлки</b> терпеть не могут. Вот если бы фереро роше,киндер шоколад или нутеллу?? причем все это одна фирма,но <b>рафаэлки</b> дрянь.","http://vk.com/wall-44781847_21170641","2015-04-17T00:16:11","0","0","vk.com","Sid Death","Sid Death","http://vk.com/id9046493","2","0001-01-01T00:00:00","2015-04-19T10:03:07.2000000","167","0",NA,NA
"https://instagram.com/p/0tF8_nL836/","Опубликовано в Instagram","Три коробки конфет ""raffaello"" оформлены цветами из конфет на заказ #оригинальныеподарки #букетыизконфет #свитдизайн #домодедово #конфеты #<b>рафаэлло</b>","https://instagram.com/p/0tF8_nL836","2015-03-26T23:37:21","1","0","instagram.com","lidiya_buketi_iz_konfet","Вибер 89096394902 Букеты из конфет. Москва. Домодедово. Домодедовский район.","http://instagram.com/lidiya_buketi_iz_konfet","2","2014-11-11T05:03:30.3430000","2015-03-26T23:48:45.6970000","175","0",NA,NA
"https://instagram.com/p/3E-iiXNX9M/","","?????????? #лето #архангельское #красота #<b>рафаэлло</b> #яврозовом #блондинкаврозовом #скоролето #жара","https://instagram.com/p/3E-iiXNX9M","2015-05-24T23:17:08","1","0","instagram.com","","Счастливая жена и мама 💕❤️💕","http://instagram.com/liana_dana","2","2015-05-25T00:02:14.2030000","2015-05-25T00:01:27.5270000","35","0",NA,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e15/11243073_597424963727740_1694270164_n.jpg"
"http://twitter.com/LehaAverchenko/statuses/615973664522158080","","Я бы подарила тебе <b>рафаэлло</b>, ну у меня же нет слов ^^.","http://twitter.com/LehaAverchenko/statuses/615973664522158080","2015-06-30T23:02:20","1","0","twitter.com","Алексей Аверченко","– За что посадили Pussy Riot? – Они забыли арендовать зал ХХС для танцев. Такое РПЦ не прощает.","http://twitter.com/LehaAverchenko","2","2014-10-12T15:39:01.6730000","2015-06-05T08:00:32.3830000","32","0","https://pbs.twimg.com/profile_images/521105308161417216/4R98yQmR_normal.jpeg",NA
"http://twitter.com/_svetusya/statuses/574519413044547584","

Любимый подарил еще и тюльпаны к моноподу, а его мамочка подарила рафаэлло и тушь,","Любимый подарил еще и тюльпаны к моноподу, а его мамочка подарила рафаэлло и тушь, я счастлива ???? pic.twitter.com/qBVRD8EBLP","http://twitter.com/_svetusya/statuses/574519413044547584","2015-03-08T13:37:56","1","0","twitter.com","_svetusya","","http://twitter.com/_svetusya","2","0001-01-01T00:00:00","2015-07-01T23:12:37.1870000","4418","0","https://pbs.twimg.com/profile_images/378800000141858543/e4da5111d9119c008da423e0ccf29d12_normal.jpeg",NA
"https://instagram.com/p/1PZuvKgwiu/","Опубликовано в Instagram","#<b>рафаэлло</b>","https://instagram.com/p/1PZuvKgwiu","2015-04-09T07:24:21","0","0","instagram.com","KGs ❤️Ibragim A.E","⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀L⠀U⠀C⠀K 
⠀⠀⠀⠀⠀⠀⠀⠀I⠀S⠀⠀A⠀L⠀W⠀A⠀Y⠀S 
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀W⠀I⠀T⠀H⠀⠀M⠀E","http://instagram.com/1brag1m41k","2","2015-03-07T13:13:30.0470000","2015-04-09T08:10:50.6470000","93","0",NA,NA
"http://twitter.com/Nastya_Doykova/statuses/618143121537409024","","RT @SamantaDarko: Скорпионы. Скорпионы на этой неделе рафаэлки.","http://twitter.com/Nastya_Doykova/statuses/618143121537409024","2015-07-06T22:42:59","0","0","twitter.com","Nastya_Doykova","nastya_doykova","http://twitter.com/Nastya_Doykova","2","0001-01-01T00:00:00","2015-07-07T02:19:21.4930000","74","0","https://avatars.yandex.net/get-profile-avatar/feed.865664433/normal",NA
"http://twitter.com/EastBessie1/statuses/601396112830951424","Успейте купить сегодня по акции кофе, конфеты ""<b>Рафаэлло</b>""...","Успейте купить сегодня по акции кофе, конфеты ""<b>Рафаэлло</b>""...","http://twitter.com/EastBessie1/statuses/601396112830951424","2015-05-21T17:36:23.9447458","0","1","twitter.com","EastBessie","","http://twitter.com/EastBessie1","2","2015-01-19T18:16:45.6470000","2015-06-16T03:18:40.4300000","129","0","https://pbs.twimg.com/profile_images/3608503067/9f751342986aa4d769555a620bf8a810_normal.jpeg",NA
"http://forum.sibmama.ru/viewtopic.php?t=1138299&start=420&sid=675d8a07f9e393eeb8dfe1ba361cbe79#60952061","RE: Малахитовая шкатулка-76 (дети осени-2013)"," OLKA* Ага, только не всегда получается, а так здорово прыгает:-) Добавлено спустя 16 минут 22 секунды: Наверное я одна ржу над таким СМС от жены любовнице: ""Я купила мужу новые трусы. Будешь с ним - зацени"". СМС от любовницы жене: ""Там, в новых трусах, в кармашке <b>рафаэлло</b> - это тебе"". ","http://forum.sibmama.ru/viewtopic.php?t=1138299&start=420&sid=675d8a07f9e393eeb8dfe1ba361cbe79#60952061","2015-05-11T10:16:00","1","0","forum.sibmama.ru","Лолла-молла","Лолла-молла","http://forum.sibmama.ru/profile.php?mode=viewprofile&u=140814&sid=f750081ac3b432fa7b7927b53e01b96c","2","2015-05-13T18:56:00.3600000","2015-05-13T18:56:00.3600000","-1","0",NA,NA
"http://twitter.com/froninas82/statuses/603633638203338754","Очень бесит, когда человек — кусок дерьма, но он считает, что он <b>рафаэлка.#RuFollow</b>","Очень бесит, когда человек — кусок дерьма, но он считает, что он <b>рафаэлка.#RuFollow</b>","http://twitter.com/froninas82/statuses/603633638203338754","2015-05-27T21:47:28","0","1","twitter.com","froninas82","","http://twitter.com/froninas82","2","2014-01-22T07:57:44.3030000","2015-06-26T01:03:11.8170000","1704","0","https://pbs.twimg.com/profile_images/424221852853358592/nrIGiuIx_normal.jpeg",NA
"http://vk.com/wall13733260_1877","Подслушиваю тихонько из спальни как принцесса наша проснулась и обнаружила на столе подарок от любимого папочки. Среди в","Подслушиваю тихонько из спальни как принцесса наша проснулась и обнаружила на столе подарок от любимого папочки. Среди всего прекрасно-важного коробка ""<b>Рафаэлло</b>"". Конфеты немедленно высыпаны из коробки. Шепотом так с шуршанием: Раз, два, три... (видимо строит их в ряд)... (обрадованно) четыре, пять, шесть, семь... (с воодушевлением)... пятнадцать! И ощутимое на расстоянии смешанное чувство и снова шепотом: ""Расчёт  ... ","http://vk.com/wall13733260_1877","2015-03-08T08:47:37","0","0","vk.com","http://vk.com/id13733260","Лина Занозина","http://vk.com/id13733260","4","0001-01-01T00:00:00","2015-05-08T16:18:17.3830000","428","0",NA,NA
"http://vk.com/wall-65896952_18730","Девочки в любом возрасте сладкое любят) коробку конфет/киндер сюрприз/<b>рафаэлки</b>/шоколад, там, на выбор. Чтоб празднично б","Девочки в любом возрасте сладкое любят) коробку конфет/киндер сюрприз/<b>рафаэлки</b>/шоколад, там, на выбор. Чтоб празднично было, открыточку к этому, да букетик, хотя бы скромненький. Приятно будет","http://vk.com/wall-65896952_18730","2015-06-02T22:32:38","1","0","vk.com","Lena Lena","Lena Rockova","http://vk.com/id240838188","2","2014-09-10T17:45:25.5400000","2015-06-03T00:02:09.5870000","106","0",NA,NA
"http://twitter.com/shaman_night/statuses/575736994359341056","Не дари ей «<b>Рафаэлло</b>»","Не дари ей «<b>Рафаэлло</b>»","http://twitter.com/shaman_night/statuses/575736994359341056","2015-03-11T22:16:10","0","0","twitter.com","Александр Винокуров","","http://twitter.com/shaman_night","2","2014-11-12T15:37:00.7700000","2015-04-17T16:14:26.5100000","1319","0",NA,NA
"http://twitter.com/howlet_2013/statuses/587661895877951488","RT @grishabugor: Мат - это как ""<b>Рафаэлло</b>"". Вместо тысячи слов.","RT @grishabugor: Мат - это как ""<b>Рафаэлло</b>"". Вместо тысячи слов.","http://twitter.com/howlet_2013/statuses/587661895877951488","2015-04-13T20:01:28","0","1","twitter.com","howlet_2013","","http://twitter.com/howlet_2013","2","0001-01-01T00:00:00","2015-06-06T17:04:47.6930000","73","0","https://pbs.twimg.com/profile_images/586859875751370752/8f2qPjhq_normal.jpg",NA
"http://twitter.com/ForteStillman/statuses/591019851348647937","«Баунти», «Твикс», «Сникерс», «<b>Рафаэлло</b>» – любимые сладости...","«Баунти», «Твикс», «Сникерс», «<b>Рафаэлло</b>» – любимые сладости...","http://twitter.com/ForteStillman/statuses/591019851348647937","2015-04-23T02:24:47","1","1","twitter.com","ForteStillman","fortestillman","http://twitter.com/ForteStillman","2","2014-12-01T21:50:26.7930000","2015-06-15T14:42:38.9470000","5","0","https://avatars.yandex.net/get-profile-avatar/feed.1011587545/normal",NA
"http://twitter.com/arina_dm69/statuses/573764678654038016","Одноклассники подарили нам <b>Рафаэлло</b>, розу, гель и лосьон 😉👏","Одноклассники подарили нам <b>Рафаэлло</b>, розу, гель и лосьон ????","http://twitter.com/arina_dm69/statuses/573764678654038016","2015-03-06T11:38:57.9488171","1","0","twitter.com","arina_dm69","","http://twitter.com/arina_dm69","2","2014-06-16T21:48:21.8400000","2015-03-12T13:47:07.3800000","145","0",NA,NA
"http://vk.com/wall-78671578_16045","Внимание! НОВАЯ АКЦИЯ до 1 июня 2015г!!!! Разыгрывается коробка <b>рафаэлло</b> от паблика [club74664597|Представительство УрГЭ","Внимание! НОВАЯ АКЦИЯ до 1 июня 2015г!!!! Разыгрывается коробка <b>рафаэлло</b> от паблика [club74664597|Представительство УрГЭУ в Республике Тыва] Для участия в акции перейди по ссылке: https://vk.com/akciya17rus?w=wall-81526345_157! Участвуйте и получите возможность бесплатно получить приз )) (У многих большая ошибка, надо  ... ","http://vk.com/wall-78671578_16045","2015-05-21T07:42:44","1","0","vk.com","Частные объявления Кызыла и Республики Тыва","ПРЕЖДЕ ЧЕМ НАПИСАТЬ ОБЪЯВЛЕНИЕ ЧИТАЕМ ВНИМАТЕЛЬНО ПРАВИЛА ЗДЕСЬ: https://vk.com/topic-78671578_30877322

Если наш паблик вам чем либо помог, просто напишите: ""Спасибо!"" тут: https://vk.com/topic-78671578_30962962

С уважением, СПРАВОЧНО-ИНФОРМАЦИОННАЯ СЛУЖБА ""ТИТАН"", Дом Быта, оф.403, тел. 8-913-353-4531, https://vk.com/titan17rus","http://vk.com/club78671578","2","2014-10-14T21:30:05.2430000","2015-06-13T13:25:35.5570000","7392","1",NA,NA
"http://otvet.mail.ru/question/178800523#1763092941","RE: Теть, какие конфеты любишь?)"," Я <b>Рафаэлло</b> люблю, хрустятельные значит ","http://otvet.mail.ru/question/178800523#1763092941","2015-05-25T09:00:00","1","0","otvet.mail.ru","Валерия Иствикская","Валерия Иствикская","http://otvet.mail.ru/profile/id52585218","2","2015-03-24T16:33:20.0270000","2015-03-24T16:33:20.0270000","-1","0",NA,NA
"http://twitter.com/Nika2335Nika/statuses/565576248307777537","RT @koffboy: 1)Покупаешь на 14 февраля самую роскошную валентинку и <b>рафаэлку</b> 2)Даришь маме 3)Еще полгода тебе никто не пытается найти работ…","RT @koffboy: 1)Покупаешь на 14 февраля самую роскошную валентинку и <b>рафаэлку</b> 2)Даришь маме 3)Еще полгода тебе никто не пытается найти работ…","http://twitter.com/Nika2335Nika/statuses/565576248307777537","2015-02-11T21:21:02.9594195","1","0","twitter.com","Nika2335Nika","","http://twitter.com/Nika2335Nika","2","0001-01-01T00:00:00","2015-07-04T14:05:30.7200000","64","0","https://pbs.twimg.com/profile_images/544208494522822657/oqF0nHRT_normal.jpeg",NA
"http://twitter.com/vitaLorent/statuses/600828590524125184","очень бесит, когда человек кусок дерьма, но он считает, что он <b>рафаэлка</b> #AutoFollowBack","очень бесит, когда человек кусок дерьма, но он считает, что он <b>рафаэлка</b> #AutoFollowBack","http://twitter.com/vitaLorent/statuses/600828590524125184","2015-05-20T04:01:13","0","1","twitter.com","vitaLorent","vitalorent","http://twitter.com/vitaLorent","2","0001-01-01T00:00:00","2015-06-24T19:21:00.0770000","562","0","https://avatars.yandex.net/get-profile-avatar/feed.924300034/normal",NA
"http://www.e1.ru/talk/forum/read.php?f=21&i=12830607&t=12830607&page=3#12831306","Re: а что?"," Цитата: От пользователя:  Zlaya Zaya, ochen zlaya мне шепчет идти в магазин за мороженкой и <b>рафаэлло</b> И апельсинкой, апельсинку мне ","http://www.e1.ru/talk/forum/read.php?f=21&i=12830607&t=12830607&page=3#12831306","2015-03-28T14:54:00","0","0","e1.ru","Party porno killer™","Party porno killer™","http://www.e1.ru/talk/forum/read.php?f=21&i=12830607&t=12830607&page=3#12831306","2","2015-03-30T00:19:46.1500000","2015-03-30T00:19:46.1500000","-1","0",NA,NA
"http://vk.com/wall-22687213_19297","Ха, <b>Рафаэлло</b> на трене😃","Ха, <b>Рафаэлло</b> на трене??","http://vk.com/wall-22687213_19297","2015-06-03T15:16:32","0","0","vk.com","Natalia Malakh","Наталия Малах","http://vk.com/id16349837","2","2015-06-03T15:43:43.1930000","2015-06-03T15:43:34.7930000","744","0","https://pp.vk.me/c322916/v322916837/876c/ocPrp0aIg3c.jpg",NA
"http://vk.com/wall-75650754_7469","Я) Чем кормить? Пока есть только борщ с фрикадельками, жареные караси в лимонном соке, <b>рафаэлки</b> с грецким орехом и печен","Я) Чем кормить? Пока есть только борщ с фрикадельками, жареные караси в лимонном соке, <b>рафаэлки</b> с грецким орехом и печеньки с чаем)","http://vk.com/wall-75650754_7469","2015-03-22T02:14:03","-1","0","vk.com","Sherlok Pyos","Шерлок Пёс","http://vk.com/id239764433","2","2014-02-21T11:46:13.2570000","2015-06-26T00:36:30.0500000","284","0",NA,NA
"http://twitter.com/volodin_v_i_v/statuses/588385838842695681","""<b>РАФАЭЛЛО</b>"" С ОРЕШКАМИ КЕШЬЮ","""<b>РАФАЭЛЛО</b>"" С ОРЕШКАМИ КЕШЬЮ","http://twitter.com/volodin_v_i_v/statuses/588385838842695681","2015-04-15T19:58:10","0","1","twitter.com","Ирина Морозова","","http://twitter.com/volodin_v_i_v","2","2015-01-16T17:33:35.6500000","2015-05-30T19:17:38.5770000","59","0",NA,NA
"http://twitter.com/JacobsLeblanc/statuses/619885853398204416","","«Баунти», «Твикс», «Сникерс», «<b>Рафаэлло</b>» – любимые сладости...","http://twitter.com/JacobsLeblanc/statuses/619885853398204416","2015-07-11T18:07:59","1","0","twitter.com","JacobsLeblanc","jacobsleblanc","http://twitter.com/JacobsLeblanc","2","2015-01-18T02:58:29.9030000","2015-06-13T19:18:31.8930000","7","0","https://avatars.yandex.net/get-profile-avatar/feed.1014210230/normal",NA
"http://vk.com/wall6159212_1553","мдя)) а я сегодня попробовала <b>рафаэлки</b> из холодильника - маленькие мороженки))","мдя)) а я сегодня попробовала <b>рафаэлки</b> из холодильника - маленькие мороженки))","http://vk.com/wall6159212_1553","2015-03-10T16:35:15","1","0","vk.com","http://vk.com/id27265692","Наташа Романова","http://vk.com/id27265692","4","0001-01-01T00:00:00","2015-03-10T16:59:01.1170000","259","0",NA,NA
"https://instagram.com/p/21RHwDGSCV/","","Сладостей много не бывает! Для заказа пишите в директ #тортыназаказставрополь#ставрополь#тортставрополь#тортнаденьрождение#свадьба#крестины#выписка#обручение#сватовство#деньрождение#follow#подписка#followme#пироженные#<b>рафаэлло</b>#трубочки#шу#эклеры#кята#шакербура#корзиночки","https://instagram.com/p/21RHwDGSCV","2015-05-18T20:51:39","1","0","instagram.com","","SLADOSTI В СТАВРОПОЛЕ -Домашняя выпечка, с профессиональным подходом🍰Торты от 600 за кг. 8⃣9⃣6⃣2⃣4⃣3⃣1⃣9⃣9⃣1⃣7⃣ whatsApp🌸 Viber","http://instagram.com/sladosti_stavropol","2","2015-05-19T03:44:24.9970000","2015-07-01T21:16:32.9430000","327","0",NA,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e15/11324425_370213269842056_406759469_n.jpg"
"http://twitter.com/the_bullet_911/statuses/588311879250006018","""<b>РАФАЭЛЛО</b>"" С ОРЕШКАМИ КЕШЬЮ","""<b>РАФАЭЛЛО</b>"" С ОРЕШКАМИ КЕШЬЮ","http://twitter.com/the_bullet_911/statuses/588311879250006018","2015-04-15T15:04:16","0","1","twitter.com","Александр Спиридонов","Страна чудес: я -Алиса или пудинг?","http://twitter.com/the_bullet_911","2","2014-11-22T16:45:28.8230000","2015-05-14T18:21:39.5970000","1094","0",NA,NA
"http://vk.com/wall-59961158_29274","Мат - это как <b>рафаэлло</b>. Вместо тысячи слов... http://cs6066.vk.me/v6066430/40f0/xDLKD76xBBs.jpg","Мат - это как <b>рафаэлло</b>. Вместо тысячи слов... http://cs6066.vk.me/v6066430/40f0/xDLKD76xBBs.jpg","http://vk.com/wall-59961158_29274","2015-05-24T09:49:50","0","0","vk.com","nizhe_nekuda","Лучший паблик 
↘Подпишись
Владельцы и любители автомобилей ВАЗ. Лучшие обои, видео а так же много материала. Мы всегда поддерживаем тонировку.","http://vk.com/club59961158","8","2014-03-21T23:05:25.8700000","2015-06-27T16:57:33.7470000","29757","0",NA,NA
"https://instagram.com/p/3snumKyITy/","","Подарок на свадьбу)!#кружки в японском стиле и чай задекорированы в мешочки и украшены жемчужными сердечками#<b>рафаэлло</b>#птицы**свадьба__счастливая жизнь**","https://instagram.com/p/3snumKyITy","2015-06-09T08:47:26","1","0","instagram.com","ирина","Оформляю красивые букеты из конфет группа""Необычный подарок""   http://vk.com/club25359057. Свадебная флористика и декор.","http://instagram.com/irishka.gr","2","2015-06-09T08:54:47.9100000","2015-06-09T08:54:25.8100000","35","0",NA,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e15/11421898_417452435103783_313647436_n.jpg"
"http://vk.com/wall285688859_171","Чернова Даша Don't know жёлтый Блондинка 11декабря Голубые <b>Рафаэло</b> Коло или спрайт и фанта 10 12лет Don't know Альпенг","Чернова Даша Don't know жёлтый Блондинка 11декабря Голубые <b>Рафаэло</b> Коло или спрайт и фанта 10 12лет Don't know Альпенгольд Даша","http://vk.com/wall285688859_171","2015-03-31T22:56:46","0","0","vk.com","Kristina Khilmanovich","Кристина Хильманович","http://vk.com/id285688859","2","2015-04-01T19:00:14.2000000","2015-04-01T18:59:39.5800000","54","0",NA,NA
"http://twitter.com/wera_7771/statuses/582507902327455744","Пошла встречать, а они с <b>рафаэлло</b> и цветами аа так приятно😍","Пошла встречать, а они с <b>рафаэлло</b> и цветами аа так приятно??","http://twitter.com/wera_7771/statuses/582507902327455744","2015-03-30T14:41:21","1","0","twitter.com","wera_7771","","http://twitter.com/wera_7771","2","2014-03-25T23:54:50.5100000","2015-03-31T00:24:54.7070000","41","0",NA,NA
"http://twitter.com/HoltonCaron/statuses/591005316101365760","#Заставки для компьютера: <b>рафаэлло</b>, конфета, блюдце, ложка, капучино, доска, кофе","#Заставки для компьютера: <b>рафаэлло</b>, конфета, блюдце, ложка, капучино, доска, кофе","http://twitter.com/HoltonCaron/statuses/591005316101365760","2015-04-23T01:27:06.4487831","0","1","twitter.com","HoltonCaron","","http://twitter.com/HoltonCaron","2","2015-01-19T23:20:35.8970000","2015-06-15T18:33:45.6330000","91","0",NA,NA
"http://otzovik.com/review_1860179.html#50822118","Отзыв: Конфеты Ferrero <b>Рафаэлло</b> - я их просто обожаю!","Вкусняшки)","http://otzovik.com/review_1860179.html#50822118","2015-03-05T18:20:18","0","0","otzovik.com","kareliya","","http://irecommend.ru/profile/kareliya","2","2014-11-27T22:24:20.3600000","2014-11-27T22:24:20.3600000","-1","0",NA,NA
"http://vk.com/wall24117496_3695","Хороший удар в челюсть как <b>рафаэлло</b>- вместо тысячи слов! Настаящие мужчины! Росийские боксеры самые лучшие!♥♥♥ #бокс","Хороший удар в челюсть как <b>рафаэлло</b>- вместо тысячи слов! Настаящие мужчины! Росийские боксеры самые лучшие!¦¦¦ #бокс","http://vk.com/wall24117496_3695","2015-05-22T23:13:38","1","0","vk.com","Ekaterina Bastrakova","Екатерина Бастракова","http://vk.com/id24117496","2","2015-05-23T00:23:21.5370000","2015-05-23T00:22:39.7030000","228","0",NA,NA
"http://vk.com/wall-63919559_81447","Судя по тому, как девушки ведутся на <b>рафаэлки</b>, мерси и коробки с киндерами - это путь к женскому сердцу лежит через желу","Судя по тому, как девушки ведутся на <b>рафаэлки</b>, мерси и коробки с киндерами - это путь к женскому сердцу лежит через желудок)","http://vk.com/wall-63919559_81447","2015-06-12T13:49:04","0","0","vk.com","Подслушано - Кириллов","Дорогие друзья, всю новостную ленту мы будем формировать исключительно из присланных вами секретов! Если вы хотите попасть в ленту нашего сообщества, присылайте свои истории с помощью кнопки ""предложить новость"" или вы можете присылать свои секреты на наш http://ask.fm/podslushano_kir и мы обязательно опубликуем ваш секрет! 
Публикация полностью анонимна!","http://vk.com/club63919559","2","2014-08-16T10:35:22.2530000","2015-06-25T04:44:48.1770000","3086","0",NA,NA
